Current local time and date: Sun Nov 10 20:01:25 2013
[  NORMAL ]  Creating simple 4x4 lattice...
[  NORMAL ]  Creating geometry...
[  NORMAL ]  Number of flat source regions: 1280
[  NORMAL ]  Reading tracks in from file
[  NORMAL ]  Initializing track boundary conditions...
[  NORMAL ]  Converging the source...
[  NORMAL ]  Iteration 680: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 681: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 682: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 683: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 684: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 685: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 686: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 687: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 688: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 689: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 690: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 691: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 692: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 693: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 694: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 695: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 696: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 697: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 698: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 699: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 700: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 701: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 702: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 703: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 704: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 705: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 706: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 707: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 708: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 709: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 710: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 711: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 712: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 713: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 714: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 715: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 716: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 717: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 718: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 719: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 720: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 721: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 722: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 723: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 724: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 725: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 726: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 727: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 728: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 729: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 730: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 731: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 732: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 733: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 734: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 735: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 736: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 737: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 738: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 739: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 740: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 741: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 742: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 743: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 744: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 745: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 746: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 747: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 748: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 749: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 750: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 751: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 752: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 753: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 754: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 755: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 756: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 757: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 758: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 759: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 760: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 761: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 762: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 763: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 764: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 765: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 766: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 767: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 768: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 769: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 770: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 771: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 772: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 773: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 774: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 775: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 776: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 777: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 778: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 779: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 780: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 781: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 782: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 783: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 784: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 785: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 786: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 787: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 788: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 789: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 790: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 791: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 792: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 793: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 794: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 795: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 796: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 797: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 798: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 799: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 800: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 801: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 802: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 803: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 804: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 805: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 806: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 807: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 808: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 809: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 810: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 811: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 812: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 813: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 814: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 815: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 816: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 817: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 818: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 819: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 820: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 821: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 822: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 823: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 824: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 825: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 826: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 827: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 828: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 829: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 830: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 831: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 832: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 833: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 834: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 835: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 836: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 837: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 838: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 839: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 840: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 841: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 842: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 843: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 844: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 845: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 846: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 847: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 848: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 849: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 850: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 851: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 852: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 853: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 854: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 855: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 856: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 857: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 858: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 859: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 860: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 861: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 862: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 863: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 864: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 865: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 866: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 867: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 868: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 869: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 870: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 871: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 872: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 873: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 874: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 875: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 876: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 877: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 878: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 879: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 880: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 881: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 882: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 883: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 884: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 885: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 886: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 887: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 888: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 889: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 890: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 891: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 892: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 893: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 894: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 895: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 896: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 897: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 898: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 899: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 900: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 901: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 902: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 903: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 904: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 905: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 906: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 907: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 908: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 909: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 910: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 911: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 912: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 913: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 914: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 915: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 916: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 917: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 918: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 919: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 920: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 921: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 922: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 923: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 924: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 925: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 926: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 927: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 928: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 929: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 930: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 931: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 932: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 933: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 934: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 935: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 936: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 937: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 938: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 939: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 940: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 941: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 942: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 943: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 944: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 945: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 946: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 947: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 948: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 949: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 950: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 951: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 952: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 953: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 954: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 955: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 956: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 957: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 958: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 959: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 960: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 961: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 962: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 963: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 964: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 965: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 966: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 967: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 968: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 969: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 970: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 971: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 972: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 973: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 974: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 975: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 976: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 977: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 978: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 979: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 980: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 981: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 982: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 983: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 984: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 985: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 986: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 987: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 988: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 989: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 990: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 991: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 992: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 993: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 994: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 995: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 996: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 997: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 998: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 999: 	k_eff = 1.253124	res = 4.908E-02
[ WARNING ]  Unable to converge the source after 1000 iterations
[  TITLE  ]  *******************************************************************
[  TITLE  ]                             TIMING REPORT                           
[  TITLE  ]  *******************************************************************
[  RESULT ]  Total time to solution...............................1.1640E+00 sec
[  RESULT ]  Solution time per unknown............................4.5467E-04 sec
[  RESULT ]  Solution time per iteration..........................1.1640E-03 sec
[  RESULT ]  Integration time per track segment...................1.9661E-07 sec
[SEPARATOR]  -------------------------------------------------------------------
[  RESULT ]             # tracks          # segments          # FSRs
[SEPARATOR]  -------------------------------------------------------------------
[  RESULT ]                184              5920              1280              
[SEPARATOR]  -------------------------------------------------------------------
[  NORMAL ]  Plotting data...
[  NORMAL ]  Plotting the tracks...
[  NORMAL ]  Plotting the segments...
[  NORMAL ]  Plotting the materials...
[  NORMAL ]  Plotting the cells...
[  NORMAL ]  Plotting the flat source regions...
[  NORMAL ]  Plotting the flat source region scalar fluxes...
[  TITLE  ]  *******************************************************************
[  TITLE  ]                               Finished                             
[  TITLE  ]  *******************************************************************
